expr_id,labeled_text
178,Sistema [B-EXTYPE] homogeneo [B-EXCHAR] de [O] ecuaciones [B-ELEM] lineales [B-ELCHAR]
178,Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] variables [B-ELEM]
201,es [O] un [O] sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] homogéneo [B-EXCHAR] con [O] variables [B-ELEM] x [B-VAR] e [O] y [B-VAR] multiplicada [O] por [O] escalares [O]
201,"Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] y [O] dos [B-ELCOUNT] incógnitas [B-ELEM] , [O] homogéneo [B-EXCHAR] y [O] completo. [B-EXCHAR] Los [O] coeficientes [B-ELEM] de [O] las [O] x [B-VAR] son [O] fraccionarios [B-NSET]"
219,Sistema [B-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] con [O] 2 [B-ELCOUNT] variables [B-ELEM] cada [O] uno [O]
219,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] de [O] 2 [B-ELCOUNT] variables [B-ELEM]
253,Sistema [B-EXTYPE] homogeneo [B-EXCHAR] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] con [O] 2 [B-ELCOUNT] incognitas [B-ELEM]
261,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] lineales [B-ELCHAR] compatible [B-EXCHAR] determinado [B-EXCHAR] con [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] y [O] dos [B-ELCOUNT] incógnitas [B-ELEM]
268,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] con [O] x [B-VAR] e [O] y [B-VAR] como [O] variables [B-ELEM]
270,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] lineales [B-ELCHAR] Sistema [B-EXTYPE] compatible [B-EXCHAR] x [B-VAR] e [O] y [B-VAR] variables [B-ELEM]
270,sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] compuesto [O] de [O] coeficientes [B-ELEM] racionales [B-NSET] y [O] uno [B-ELCOUNT] entero. [B-NSET] El [O] sistema [B-EXTYPE] es [O] homogeneo [B-EXCHAR]
271,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] lineales [B-ELCHAR] Ecuaciones [B-ELEM] de [O] grado [B-ATRIB] 1 [B-ATVAL] Sistema [B-EXTYPE] compatible [B-EXCHAR] Dos [B-ELCOUNT] variables [B-ELEM]
271,sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] compuesto [O] de [O] coeficientes [B-ELEM] racionales [B-NSET] y [O] uno [B-ELCOUNT] entero [B-NSET]
305,"sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] de [O] 2 [B-ELCOUNT] ecuaciones [B-ELEM] igualadas [O] a [O] 0 [B-ELVAL] , [O] con [O] 2 [B-ELCOUNT] incognitas [B-ELEM]"
305,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] con [O] 2 [B-ELCOUNT] incógnitas [B-ELEM]
313,Sistema [B-EXTYPE] homogéneo [B-EXCHAR] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] incógnitas [B-ELEM] a [O] coeficientes [B-ELEM] enteros [B-NSET] y [O] fraccionarios [B-NSET]
362,"Sist. [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] , [O] dos [B-ELCOUNT] variables [B-ELEM] , [O] dos [B-ELCOUNT] ecuaciones. [B-ELEM] Homogeneo [B-EXCHAR]"
362,"Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] variables [B-ELEM] , [O] sistema [B-EXTYPE] homogéneo [B-EXCHAR]"
395,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] homogeneo [B-EXCHAR]
447,Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] homogéneo [B-EXCHAR]
451,"Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] de [O] 2x2 [B-EXCHAR] homogéneo. [B-EXCHAR] Variables [B-ELEM] "" [O] y [B-VAR] "" [O] y [O] "" [O] x [B-VAR] "" [O] en [O] respectivo [O] orden. [O] Coeficientes [B-ELEM] de [I-ELEM] y [I-ELEM] : [O] -10 [B-ELVAL] / [I-ELVAL] 6 [I-ELVAL] en [O] la [O] primera [B-ELEM] ecuación [I-ELEM] ; [O] -35 [B-ELVAL] en [O] la [O] segunda [B-ELEM] ecuación. [I-ELEM] Coeficientes [B-ELEM] de [I-ELEM] x [I-ELEM] : [O] -36 [B-ELVAL] en [O] la [O] primera [B-ELEM] ecuación [I-ELEM] ; [O] -43 [B-ELVAL] en [O] la [O] segunda [B-ELEM] ecuación [I-ELEM] . [O]"
469,"Sistema [B-EXTYPE] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] lineales [B-ELCHAR] con [O] dos [B-ELCOUNT] incógnitas [B-ELEM] , [O] homogéneo [B-EXCHAR] . [O]"
507,sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] con [O] dos [B-ELCOUNT] variables [B-ELEM]
507,"Sistema [B-EXTYPE] de [I-EXTYPE] ecuaciones [I-EXTYPE] homogéneo [B-EXCHAR] , [O] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] con [O] dos [B-ELCOUNT] incógnitas [B-ELEM]"
555,"Sistema [B-EXTYPE] homogéneo [B-EXCHAR] de [O] dos [B-ELCOUNT] ecuaciones [B-ELEM] , [O] completo [B-EXCHAR] , [O] desordenado [B-EXCHAR]"
